ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Idade,Primeira_compra,Education_2n Cycle,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Absurd,Marital_Status_YOLO,Marital_Status_Alone,Response
8557,-0.02017859409963874,1,0,0.28245188855813813,-0.8762578142506268,-0.5839174470256845,-0.6623050032578932,-0.6547569355533881,-0.612971424988846,-0.7381436881722443,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-1.1085368833938463,0.11844787819586385,0,1,0,0,0,1,0,0,0,0,0,0
5316,-1.1995973762254843,0,0,1.3840691415929718,-0.8041562984748227,-0.5595318252034858,-0.6802379033633736,-0.5843474113392286,-0.612971424988846,-0.5127036213522055,-0.6968782956620654,-0.7556903898687887,-0.9433981620785147,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,-0.613585765792911,0.033800515161307505,0,0,1,0,0,0,1,0,0,0,0,0
7533,-0.13016218607603708,1,1,-1.1634207560500809,-0.49267775032334954,-0.6326886906700819,-0.6174727529941919,-0.6547569355533881,-0.6368839292029703,-0.7193570159372411,0.9380920299211543,-0.024030907735870768,-0.5970510962533891,-0.5719506947645588,0.7212237221464769,0,0,0,0,0,0,3,11,0.37631646940895935,-0.3744985300641996,0,1,0,0,1,0,0,0,0,0,0,0
2798,1.8913720448334195,0,0,0.1791752710861225,1.292555780285557,0.05010872035148237,-0.1422509001989583,0.6478192624085619,3.547804308268775,0.23876326804792378,-1.2418684041898054,1.073458315463506,2.1737254303476146,1.2440844508125486,-0.5187749580351849,0,1,1,1,0,0,3,11,-0.6960776187264002,1.2487391375396457,0,0,0,1,0,0,1,0,0,0,0,1
11181,3.977669734821462,0,0,1.2463669849636176,-0.9022143599299162,-0.6326886906700819,-0.7519695037852957,-0.672359316606928,-0.6368839292029703,-0.8320770493472605,-1.2418684041898054,-1.4873498720017067,-0.9433981620785147,-1.782640791815964,-2.172106531610734,0,0,0,0,0,0,3,11,1.6136942634112972,-0.24503785718781929,0,0,0,1,1,0,0,0,0,0,0,0
7348,0.7306203773831664,0,0,-1.6798038434101592,0.06106189083482503,2.5130565243935536,1.0816695320000866,3.5346097551891,0.10440370143488178,-0.043036815477124714,-0.6968782956620654,-0.024030907735870768,1.4810312986973635,-0.26927817050170766,-1.3454407448229595,0,0,0,0,0,0,3,11,0.8712675870098945,-1.2408891870061292,0,0,0,1,0,1,0,0,0,0,0,1
7485,0.1538446300597612,1,1,-0.0273779638579088,-0.7147504189128259,-0.5595318252034858,-0.6174727529941919,-0.39072121975029017,-0.612971424988846,-0.550276965822212,0.3931019213934144,-0.7556903898687887,-0.5970510962533891,-0.5719506947645588,-0.5187749580351849,0,0,0,0,0,0,3,11,1.5312024104778081,-1.4948312761097984,0,0,0,1,0,0,0,1,0,0,0,0
4168,-0.5883065148284328,1,1,-0.6470376686900027,-0.2417644754235517,-0.4863749597368896,-0.14673412522532844,-0.6195521734463084,-0.30210887020523064,-0.11818350441713764,3.6630425725598537,0.3417988333305882,-0.5970510962533891,0.6387394022868461,0.7212237221464769,0,0,0,0,0,0,3,11,0.21133276354198094,0.5616017199650117,0,1,0,0,0,1,0,0,0,0,0,1
2995,0.5380443270053716,0,0,0.523430662659508,-0.06872083756162214,-0.4132180942702934,2.328006089330982,0.7886383108368809,-0.42167139127585196,-0.8508637215822638,-0.6968782956620654,-0.38986064880232973,0.44199010122198723,0.9414119265496973,-1.7587736382168468,0,0,0,0,0,0,3,11,0.9537594399433837,-0.18528677739872068,0,0,1,0,0,0,1,0,0,0,0,0
246,0.5321013272311014,1,1,0.7644094367608778,-0.3340544156165808,-0.4376037160924921,-0.5053921273349387,-0.33791407658967054,-0.1586338449204851,-0.7381436881722443,2.5730623555043737,-0.024030907735870768,-0.5970510962533891,0.3360668780239948,-0.5187749580351849,0,0,0,0,0,0,3,11,0.29382461647547015,-1.6143334356879955,0,1,0,0,1,0,0,0,0,0,0,0
6001,0.16237816819717485,0,1,0.45457958434483087,0.8628307462617654,0.19642245128467473,-0.0436199496188155,0.3309764034448443,0.17614121407725458,-0.19333019335715057,-0.15188818713432553,0.3417988333305882,1.8273783645224888,1.2440844508125486,-0.10544206464129767,0,0,0,0,0,0,3,11,-0.8610613245933786,0.9450044819450611,0,1,0,0,1,0,0,0,0,0,0,0
4796,-0.10951407147568797,0,1,0.7644094367608778,-0.8560693898334016,-0.4132180942702934,-0.7474862787589256,-0.6371545544998483,-0.5412339123464733,-0.8508637215822638,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,-1.3454407448229595,0,0,0,0,0,0,3,11,1.3662187046108296,-1.4052046564261504,0,1,0,0,0,0,0,0,0,0,0,0
1612,-0.02017859409963874,1,0,1.143090367491602,-0.8416490866782409,-0.6570743124922807,-0.6936875784424841,-0.6899616976604679,-0.612971424988846,-0.7193570159372411,-0.15188818713432553,-0.38986064880232973,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-1.026045030460357,0.2030952412304202,0,0,0,1,0,1,0,0,0,0,0,0
8486,-0.8371505822997989,1,0,-0.7503142861620183,-0.08890926197884726,-0.6570743124922807,-0.5278082524667893,-0.549142649232149,-0.5890589207747218,-0.47513027688219905,0.9380920299211543,1.8051177975964239,-0.9433981620785147,-0.5719506947645588,1.9612224023281388,0,0,0,0,0,0,3,11,-0.20112650112546504,1.4080753503105752,0,0,1,0,0,0,1,0,0,0,0,0
4055,-1.2863804113907893,1,0,-0.26835673795927867,-0.9022143599299162,-0.4132180942702934,-0.7116204785479645,-0.4787331250179895,-0.44558389548997623,-0.47513027688219905,-0.15188818713432553,-0.38986064880232973,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-1.9334554127287382,-1.6043749223898125,0,0,0,0,0,1,0,0,0,0,0,0
8314,1.0436564616471307,0,0,-0.6470376686900027,0.6984392902929323,2.488670902571355,2.6507982912296315,-0.17949264710781176,3.7630168461958937,1.2344568965030953,-0.6968782956620654,0.3417988333305882,1.1346842328722382,0.3360668780239948,-1.3454407448229595,0,0,1,0,0,0,3,11,-1.1085368833938463,0.481933613579547,0,1,0,0,1,0,0,0,0,0,0,0
9909,-1.714809741271834,0,0,-0.853590903634034,-0.8993302992988841,-0.2181331196927036,-0.6981708034688542,-0.4259259818573699,-0.13472134070636083,0.08846989016789791,0.3931019213934144,-0.38986064880232973,-0.5970510962533891,-0.8746232190274101,1.5478895089342515,0,0,0,0,0,0,3,11,-2.263422824462695,1.2138843409960047,1,0,0,0,1,0,0,0,0,0,0,1
2669,0.8297465659258019,0,0,0.5922817409741851,0.17354025544507923,3.0495402044819255,0.7409444299959569,0.9470597403187396,1.5152414500682132,0.6708567294529981,-0.6968782956620654,0.3417988333305882,0.44199010122198723,0.033394353761143594,-1.3454407448229595,0,0,0,0,0,0,3,11,-2.0159472656622275,-1.4798935061625236,0,1,0,0,0,1,0,0,0,0,0,0
9817,-0.2937470644780649,0,0,0.7644094367608778,1.5521212370784516,-0.4132180942702934,-0.11983477506710767,-0.4611307439644496,-0.42167139127585196,-0.47513027688219905,-0.15188818713432553,1.8051177975964239,0.44199010122198723,1.849429499338251,1.1345566155403641,0,0,0,0,0,0,3,11,-0.11863464819197585,1.6122248729233288,0,0,1,0,0,1,0,0,0,0,0,0
9665,0.06569013340808619,0,1,-0.0273779638579088,-0.13793829270639396,-0.5839174470256845,-0.6264392030469321,-0.6195521734463084,-0.6607964334170946,0.21997659581292053,0.9380920299211543,0.3417988333305882,-0.2507040304282637,-0.26927817050170766,0.3078908287525896,0,0,0,0,0,0,3,11,0.9537594399433837,0.3723899672995329,0,0,0,1,0,0,0,0,0,0,0,0
6184,0.6076079012862525,0,0,-1.4732506084661279,0.7099755328170608,0.9036054841284378,2.7583956918625145,0.7886383108368809,2.400004105990811,0.050896545697891454,-0.6968782956620654,-0.38986064880232973,0.09564303539686175,0.6387394022868461,-1.7587736382168468,0,0,0,0,0,0,3,11,-0.03614279525848665,1.0495688715759837,0,0,0,1,1,0,0,0,0,0,0,0
948,-1.6102358029361175,1,0,-0.5781865903753256,-0.8964462386678519,-0.4863749597368896,-0.729553378653445,-0.5843474113392286,-0.5651464165605975,-0.6066369825272216,0.3931019213934144,-1.1215201309352476,-0.2507040304282637,-1.1772957432902613,-0.10544206464129767,0,0,0,0,0,0,3,11,-0.20112650112546504,0.282763347615885,0,1,0,0,0,1,0,0,0,0,0,0
8527,0.5037196936937212,1,1,-0.40605889458863287,-0.21869199037529444,-0.4863749597368896,-0.22743217569999075,-0.6195521734463084,-0.30210887020523064,-0.6442103269972281,1.4830821384488941,0.7076285743970472,-0.2507040304282637,0.033394353761143594,0.7212237221464769,0,0,0,0,0,0,3,11,0.29382461647547015,-0.7429635220969742,0,0,1,0,0,0,1,0,0,0,0,0
2125,0.40078388991116887,0,0,1.143090367491602,-0.3484747187717416,0.8304486186618416,1.3910120588196255,3.270574039386002,2.017404038564823,-0.28726355453216673,-0.6968782956620654,-0.38986064880232973,0.44199010122198723,0.6387394022868461,-1.3454407448229595,0,0,0,0,0,0,3,11,0.7887757340764053,-0.6334198758169601,0,1,0,0,0,0,0,0,0,0,0,0
7881,0.5456254613328061,0,0,-0.9568675211060497,0.8801351100479583,-0.023048145115113803,0.11329292630413898,-0.09148074184011244,-0.25428386177698215,1.7980570635531923,-0.6968782956620654,0.7076285743970472,0.44199010122198723,2.152102023601102,-1.3454407448229595,0,0,0,0,0,0,3,11,1.861169822211765,-0.39441555666056577,0,0,1,0,1,0,0,0,0,0,0,0
9432,23.396878651078215,1,0,-0.8880164427913725,-0.882025935512691,-0.3156756069814985,-0.6802379033633736,-0.549142649232149,-0.6368839292029703,-0.625423654762225,0.9380920299211543,-0.38986064880232973,-0.5970510962533891,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-0.6960776187264002,0.1931367279322371,0,1,0,0,0,0,1,0,0,0,0,0
5718,1.0762286719484195,0,0,-1.094569677735404,1.0358743841236948,3.439710153637105,-0.27674765099006216,2.6896954646191866,0.3435287435761244,3.488857564703483,-0.6968782956620654,0.3417988333305882,2.866419561997865,0.033394353761143594,-0.9321078514290723,0,0,1,1,0,0,3,11,1.5312024104778081,-0.1753282641005376,0,1,0,0,1,0,0,0,0,0,0,1
359,-0.16924883843758357,0,1,-0.543761051217987,0.16777213418301493,-0.3156756069814985,-0.38882827664931535,-0.5843474113392286,-0.44558389548997623,-0.4939169491172023,0.3931019213934144,1.439288056529965,-0.2507040304282637,0.033394353761143594,0.7212237221464769,0,0,0,0,0,1,3,11,1.5312024104778081,0.8902326588050541,0,1,0,0,0,0,1,0,0,0,0,0
8584,1.2540615113477362,0,0,0.1791752710861225,0.1764243160761114,0.6353636440842517,1.3103140083449631,2.2672383193342296,0.6065662899314913,0.14482990687290762,-0.6968782956620654,-0.7556903898687887,1.4810312986973635,0.3360668780239948,-2.172106531610734,0,0,0,0,0,0,3,11,1.3662187046108296,0.1632611880376878,0,0,0,1,0,0,1,0,0,0,0,0
5184,-0.6738704731169644,0,0,0.5578562018168466,-0.8964462386678519,-0.6083030688478832,-0.7116204785479645,-0.6547569355533881,-0.6607964334170946,-0.7757170326422508,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,0.3078908287525896,0,0,0,0,0,0,3,11,-2.1809309715292056,-1.2857024968479531,0,1,0,0,0,1,0,0,0,0,0,0
3265,-0.6404601474628939,0,0,-0.4404844337459714,-0.8474172079403052,-0.6326886906700819,-0.7205869286007048,-0.5667450302856888,-0.5890589207747218,-0.7569303604072476,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,0.7887757340764053,0.5665809766141033,0,1,0,0,1,0,0,0,0,0,0,0
5628,0.3391824114817141,0,0,-0.8191653644766954,1.5377009339232908,3.098311448126323,0.6871457296795154,2.8481168941010453,0.7978663236444855,0.6144967127479884,-0.6968782956620654,2.170947538662883,0.09564303539686175,1.2440844508125486,0.3078908287525896,1,0,0,0,0,0,3,11,-1.1085368833938463,0.7607719859286738,0,1,0,0,0,0,1,0,0,0,0,0
6983,-0.5508199008676513,1,1,-0.853590903634034,-0.8416490866782409,-0.6083030688478832,-0.6847211283897437,-0.6547569355533881,-0.6368839292029703,-0.8508637215822638,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,0.7212237221464769,0,0,0,0,0,0,3,11,1.5312024104778081,-1.464955736215249,0,0,1,0,0,0,0,0,0,0,0,0
7244,-0.02017859409963874,2,1,1.6250479156943416,-0.7695475709024369,-0.535146203381287,-0.5457411525722698,-0.5843474113392286,-0.42167139127585196,-0.7193570159372411,0.3931019213934144,-0.7556903898687887,-0.5970510962533891,-0.5719506947645588,0.3078908287525896,0,0,0,0,0,0,3,11,1.4487105575443189,-0.8674449383242631,0,1,0,0,0,1,0,0,0,0,0,0
5237,-0.1426958202153634,1,2,1.0398137500195863,-0.82722878352308,-0.6326886906700819,-0.6667882282842633,-0.6371545544998483,-0.6607964334170946,-0.6629969992322314,0.3931019213934144,-0.7556903898687887,-0.5970510962533891,-0.8746232190274101,-0.10544206464129767,0,0,0,0,0,0,3,11,1.5312024104778081,-0.8674449383242631,0,0,0,1,0,1,0,0,0,0,0,0
8779,-0.6235454557976633,1,0,-1.232271834364758,-0.7464750858541795,-0.5595318252034858,-0.4202108518339063,-0.39072121975029017,-0.6368839292029703,-0.5127036213522055,0.9380920299211543,-0.024030907735870768,-0.5970510962533891,-0.8746232190274101,1.5478895089342515,1,0,0,0,0,0,3,11,-1.3560124421943138,0.1234271348449554,1,0,0,0,1,0,0,0,0,0,0,1
5863,-0.18323012636807826,0,1,1.5906223765370031,0.1273952853485647,-0.6570743124922807,-0.16018380030443882,-0.4611307439644496,-0.03907132384986379,1.459896963323134,0.9380920299211543,0.7076285743970472,0.09564303539686175,0.6387394022868461,-0.10544206464129767,0,0,0,0,0,0,3,11,1.2837268516773406,0.21305375452860328,0,1,0,0,1,0,0,0,0,0,0,0
10767,0.9650640992476469,0,0,-0.3027822771166172,1.2839035983924605,0.31835056039566834,1.3910120588196255,-0.6899616976604679,0.2957037351478759,-0.36241024347217965,-0.6968782956620654,-0.38986064880232973,0.7883371670471127,1.849429499338251,-1.7587736382168468,0,0,1,1,0,0,3,11,-1.6859798539282707,-1.5396445859516223,0,0,0,1,0,0,1,0,0,0,0,0
10092,0.6678760143817365,0,1,-0.0962290421725859,2.1866145759055264,-0.6570743124922807,0.359870302754496,2.0032026035311317,-0.3260213744193549,-0.5878503102922185,0.9380920299211543,1.073458315463506,2.5200724961727397,-0.26927817050170766,-0.10544206464129767,0,0,0,0,0,0,3,11,1.2012349987438513,0.7109794194377583,0,1,0,0,0,0,0,0,0,0,0,0
9305,1.035313404271713,0,0,0.5578562018168466,-0.011039624940978958,-0.023048145115113803,2.108328063038846,2.478466891976708,0.2239662225055031,1.4223236188531276,-0.6968782956620654,-0.024030907735870768,2.1737254303476146,2.152102023601102,-1.3454407448229595,0,0,0,0,0,0,3,11,-0.613585765792911,0.29770111756315965,1,0,0,0,0,1,0,0,0,0,0,0
9360,-0.5894493994004079,0,0,-0.26835673795927867,-0.6599532669232148,-0.6083030688478832,-0.43366052691301665,0.5246025950337828,0.24787872671962735,0.050896545697891454,-0.6968782956620654,-0.024030907735870768,-0.2507040304282637,-0.26927817050170766,1.1345566155403641,0,0,0,0,0,0,3,11,-1.1085368833938463,1.676955209361519,0,1,0,0,1,0,0,0,0,0,0,0
2478,-1.032507651802733,1,0,-0.0273779638579088,-0.9022143599299162,-0.6083030688478832,-0.7430030537325555,-0.4611307439644496,-0.3499338786334792,-0.7757170326422508,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.5719506947645588,-0.5187749580351849,0,0,0,0,0,0,3,11,-0.36611020699244345,-0.2549963704860024,0,1,0,0,1,0,0,0,0,0,0,0
6566,0.7633449722940518,1,1,-0.33720781627395574,1.4742516000405832,0.5622067786176556,0.6602463795212946,0.19015735501652542,0.24787872671962735,-0.13697017665214087,3.6630425725598537,0.3417988333305882,-0.2507040304282637,1.849429499338251,1.1345566155403641,0,0,0,0,0,0,3,11,1.2012349987438513,1.2188635976450963,0,0,0,1,1,0,0,0,0,0,0,0
6103,-0.39317802223989373,0,0,-0.3027822771166172,-0.7926200559506942,-0.29128998515929977,-0.6936875784424841,-0.39072121975029017,-0.5173214081323491,-0.7193570159372411,-0.6968782956620654,-0.7556903898687887,-0.5970510962533891,-0.8746232190274101,-0.5187749580351849,0,0,0,0,0,0,3,11,1.6961861163447864,-0.2848719103805517,0,1,0,0,1,0,0,0,0,0,0,0
234,-1.4181550025395118,1,0,0.3857285060301538,-0.9050984205609484,-0.6083030688478832,-0.7250701536270749,-0.6195521734463084,-0.5890589207747218,-0.6066369825272216,-0.15188818713432553,-1.1215201309352476,-0.5970510962533891,-1.1772957432902613,0.7212237221464769,1,0,0,0,0,0,3,11,-0.8610613245933786,1.3632620404687512,0,1,0,0,0,0,0,0,0,0,0,1
8923,1.1963839366153957,0,0,-1.2666973735220965,0.5744246831585494,-0.1205906324039087,2.5207847654648976,0.04933830658820648,4.073879400979509,0.6332833849829916,-0.6968782956620654,0.7076285743970472,1.4810312986973635,0.3360668780239948,-0.9321078514290723,0,0,0,0,0,0,3,11,-0.36611020699244345,0.41720327714135685,0,1,0,0,0,1,0,0,0,0,0,1
9687,0.786964586781536,0,0,-1.6453783042528207,-0.37731532508206317,3.5860238845702974,0.38676965291271675,0.19015735501652542,0.05657869300663326,-0.24969021006216027,-0.6968782956620654,0.3417988333305882,0.44199010122198723,0.033394353761143594,-1.3454407448229595,0,0,0,0,0,0,3,11,-0.5310939128594219,-1.6143334356879955,0,1,0,0,0,1,0,0,0,0,0,0
2066,-0.521523959672691,0,1,0.2480263494007996,-0.7060982370197294,-0.6570743124922807,-0.7116204785479645,-0.6547569355533881,-0.4694963997041005,-0.4187702601771894,-0.6968782956620654,-0.7556903898687887,-0.5970510962533891,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,1.6136942634112972,1.5674115630815049,0,1,0,0,0,0,1,0,0,0,0,0
7848,-0.12749545540809532,0,1,-1.094569677735404,-0.2619528998407768,-0.6083030688478832,-0.6488553281787828,-0.5667450302856888,-0.6607964334170946,1.2156702242680921,-0.15188818713432553,0.3417988333305882,0.09564303539686175,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,-0.4486020599259326,0.13836490479223004,0,1,0,0,0,1,0,0,0,0,0,0
891,-0.8843898112747673,1,1,0.3857285060301538,-0.8906781174057875,-0.6570743124922807,-0.7519695037852957,-0.6547569355533881,-0.6607964334170946,-0.8320770493472605,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,-0.10544206464129767,0,0,0,0,0,0,3,11,1.4487105575443189,-0.28985116702964325,0,0,1,0,0,0,1,0,0,0,0,0
7706,-0.21869764425170377,0,1,1.349643602435633,0.10143873966927526,1.8790303570163867,0.08639357614591821,2.777707369886886,2.949991702915669,0.21997659581292053,2.028072246976634,2.5367772797293417,1.8273783645224888,-0.26927817050170766,1.1345566155403641,1,0,0,0,0,0,3,11,-0.5310939128594219,1.223842854294188,1,0,0,0,0,0,1,0,0,0,0,0
6336,-0.8837421766839815,1,1,0.21360081024346106,-0.8704896929885625,-0.6083030688478832,-0.6981708034688542,-0.549142649232149,-0.4934089039182248,-0.7757170326422508,0.9380920299211543,-0.7556903898687887,-0.9433981620785147,-0.5719506947645588,0.3078908287525896,0,0,0,0,0,0,3,11,0.7062838811429162,-1.3404743199879603,0,1,0,0,1,0,0,0,0,0,0,0
4459,-0.8470174857711834,1,0,-1.232271834364758,-0.879141874881659,-0.5595318252034858,-0.6981708034688542,-0.6195521734463084,-0.5651464165605975,-0.8320770493472605,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-0.8746232190274101,1.1345566155403641,0,0,0,0,0,0,3,11,-1.6859798539282707,0.9599422518923357,0,1,0,0,0,1,0,0,0,0,0,0
4697,-0.6513175508966569,0,0,0.45457958434483087,-0.19273544469600498,-0.5839174470256845,-0.3977947267020556,-0.6195521734463084,-0.5890589207747218,0.10725656240290116,0.3931019213934144,1.073458315463506,-0.5970510962533891,-0.26927817050170766,1.1345566155403641,0,0,0,0,0,0,3,11,1.6136942634112972,0.13836490479223004,0,0,1,0,0,0,0,0,0,0,0,0
9516,-0.12932407072325539,0,0,1.4184946807503103,0.8801351100479583,0.6597492659064504,0.3105548274644246,1.0526740266399788,1.6826289795670832,1.384750274383121,-0.15188818713432553,1.8051177975964239,1.4810312986973635,1.2440844508125486,0.7212237221464769,0,1,0,0,1,0,3,11,-0.20112650112546504,1.6271626428706034,1,0,0,0,0,0,0,0,0,0,0,1
6310,-0.7418721051494794,1,0,-1.542101686780805,-0.8214606622610158,-0.4619893379146909,-0.7071372535215944,-0.549142649232149,-0.4694963997041005,-0.625423654762225,-0.6968782956620654,-0.7556903898687887,-0.9433981620785147,-0.5719506947645588,-0.10544206464129767,0,0,0,0,0,0,3,11,-0.7785694716598894,-0.29980968032782634,0,1,0,0,1,0,0,0,0,0,0,0
1755,-0.27843241121359935,1,0,1.521771298222326,-0.8214606622610158,-0.38883247244809466,-0.6488553281787828,-0.17949264710781176,-0.6368839292029703,-0.5127036213522055,-0.6968782956620654,-1.1215201309352476,-0.5970510962533891,-0.5719506947645588,-0.9321078514290723,0,0,0,0,0,0,3,11,-1.6034880009947814,-1.365370603233418,1,0,0,0,0,0,1,0,0,0,0,0
4037,-0.7868255649804978,1,0,0.9709626717049091,-0.8993302992988841,-0.6326886906700819,-0.7474862787589256,-0.549142649232149,-0.6607964334170946,-0.7569303604072476,-0.6968782956620654,-1.1215201309352476,-0.9433981620785147,-1.1772957432902613,0.7212237221464769,0,0,0,0,0,0,3,11,-0.613585765792911,0.1333856481431385,0,1,0,0,0,0,0,0,0,0,0,0
851,0.17613087921327453,1,1,-0.0273779638579088,-0.025459928096139752,-0.535146203381287,-0.27226442596369205,-0.3203116955361307,1.94566652592245,0.8775101240380337,3.6630425725598537,0.3417988333305882,-0.2507040304282637,1.2440844508125486,0.3078908287525896,0,0,0,0,0,0,3,11,-0.28361835405895425,0.008904231915849756,0,0,1,0,1,0,0,0,0,0,0,0
378,0.0006980974151053852,0,0,0.6611328192888621,-0.09179332260987942,2.0741153315939767,-0.08396897485614666,0.20775973607006526,1.0609038699998523,1.4974703077931406,-0.15188818713432553,1.073458315463506,-0.2507040304282637,1.2440844508125486,0.3078908287525896,0,0,0,0,0,0,3,11,-0.20112650112546504,0.9599422518923357,0,1,0,0,1,0,0,0,0,0,0,0
10473,0.9720356951366947,0,1,-0.3716333554312943,-0.45230090148889934,-0.19374749787050488,0.5302328537565609,-0.24990217132197123,-0.6607964334170946,-0.13697017665214087,-0.6968782956620654,0.7076285743970472,0.44199010122198723,0.9414119265496973,0.7212237221464769,0,1,1,0,0,0,3,11,1.036251292876873,1.5126397399414977,0,0,0,1,0,0,0,1,0,0,0,1
5547,1.205984167019986,0,0,-1.3699739909941122,3.354659131473551,-0.19374749787050488,1.0458037317891256,-0.6899616976604679,-0.20645885334873362,-0.8508637215822638,-0.6968782956620654,1.073458315463506,1.1346842328722382,0.033394353761143594,-0.9321078514290723,0,1,1,0,0,0,3,11,-1.1085368833938463,-0.1354942109078052,0,0,0,1,1,0,0,0,0,0,0,1
1381,-0.5333337669164332,1,0,-0.9912930602633881,-0.4119240526544491,-0.5839174470256845,-0.24536507580547126,-0.40832360080383,-0.6607964334170946,-0.5127036213522055,1.4830821384488941,0.7076285743970472,-0.5970510962533891,-0.26927817050170766,1.1345566155403641,0,0,0,0,0,0,3,11,-1.1085368833938463,-1.001884867849735,0,0,0,1,0,1,0,0,0,0,0,1
2875,0.5527875379838496,0,0,1.521771298222326,0.37254043898629824,0.4158930476844632,0.9516560062353528,-0.4963355060715293,-0.4694963997041005,-0.5314902935872088,-0.6968782956620654,-0.38986064880232973,1.4810312986973635,2.152102023601102,-1.3454407448229595,0,0,0,0,0,1,3,11,-0.7785694716598894,-1.176158850567939,0,1,0,0,1,0,0,0,0,0,0,0
4698,-0.09000884144731389,0,0,-0.5781865903753256,-0.518634296002639,0.4646642913288607,-0.3484792514119842,0.4541930708196234,0.7978663236444855,-0.6442103269972281,-0.15188818713432553,0.3417988333305882,-0.2507040304282637,0.3360668780239948,-0.10544206464129767,0,0,0,0,0,0,3,11,-1.1910287363273353,0.10351010824858921,0,0,0,1,1,0,0,0,0,0,0,0
7108,-0.04276961247234543,1,1,0.1791752710861225,-0.31675005183038785,-0.16936187604830616,-0.55022437759864,-0.28510693342905097,-0.612971424988846,0.20118992357791732,2.028072246976634,0.3417988333305882,-0.2507040304282637,-0.26927817050170766,-0.10544206464129767,0,0,0,0,0,0,3,11,0.29382461647547015,1.522598253239681,0,0,1,0,0,0,0,1,0,0,0,0
6945,1.221413108741649,0,0,0.7988349759182164,0.20814898301746515,-0.16936187604830616,2.4356034899638654,-0.021071217625952977,0.6304787941456156,2.2113638527232635,-0.6968782956620654,1.8051177975964239,2.866419561997865,1.5467569750753998,-0.10544206464129767,0,0,0,0,0,0,3,11,1.3662187046108296,0.183178214634054,0,1,0,0,0,1,0,0,0,0,0,0
2021,0.3407062575776808,0,1,-0.06180350301524735,0.7157436540791252,1.1962329459948224,0.9606224562880932,0.7886383108368809,3.9304043756947635,0.821150107333024,0.9380920299211543,0.7076285743970472,2.5200724961727397,2.152102023601102,-0.5187749580351849,0,0,0,0,0,0,3,11,-0.5310939128594219,0.526746923421371,0,1,0,0,1,0,0,0,0,0,0,0
456,-1.714809741271834,1,0,1.6250479156943416,-0.9050984205609484,-0.38883247244809466,-0.7385198287061854,-0.6195521734463084,-0.5173214081323491,-0.6817836714672346,-0.15188818713432553,-0.7556903898687887,-0.9433981620785147,-0.8746232190274101,1.1345566155403641,0,0,0,0,0,0,3,11,-1.438504295127803,0.7657512425777653,1,0,0,0,1,0,0,0,0,0,0,0
25,0.4813572522354094,0,1,-1.3699739909941122,0.41868540908281277,0.19642245128467473,1.130985007290158,-0.10908312289365231,-0.37384638284760346,2.023497130373231,-0.15188818713432553,0.7076285743970472,1.1346842328722382,0.3360668780239948,-0.5187749580351849,0,0,0,0,0,0,3,11,0.8712675870098945,1.179029544452364,0,1,0,0,1,0,0,0,0,0,0,0
1409,-0.4504365392958434,0,1,0.6955583584462007,-0.1292861108132975,-0.5839174470256845,-0.6398888781260426,-0.003468836572413111,-0.5173214081323491,1.0090168296830564,2.5730623555043737,1.073458315463506,-0.5970510962533891,-0.26927817050170766,1.1345566155403641,0,0,0,0,0,0,3,11,1.4487105575443189,0.5715602332631949,0,1,0,0,0,0,1,0,0,0,0,0
9094,0.3984600246148196,0,1,-0.33720781627395574,-0.005271503678914638,-0.29128998515929977,-0.55022437759864,-0.33791407658967054,-0.6607964334170946,2.7561773475383573,-0.15188818713432553,1.073458315463506,0.44199010122198723,-0.8746232190274101,0.3078908287525896,0,0,0,0,0,0,3,11,1.118743145810362,1.7018514926069768,1,0,0,0,1,0,0,0,0,0,0,1
